,time_sent,user_id,id,is_positive,feedback_text,extracted_query,labels
2936,2024-05-23,SLACK,13847,,,Can I see approved timesheets in unit4?,RESOURCES
2937,2024-05-23,SLACK,13856,,,"Hi - I am working on a proposal for World Food Program. We want to submit a proposal for an evaluation that aims to assess the effectiveness, efficiency, and impact of the Green Climate Fund (GCF) project titled “Building the climate resilience of food insecure smallholder farmers through integrated management of climate risks in Senegal.” The project spans from January 2020 to June 2024, covering interventions in Kolda, Tambacounda, Kaffrine, Fatick, and Kaolack regions. The scope involves a detailed assessment of project components including risk reduction, risk transfer, risk reserves, and the support to government strategies for climate risk management.

Have we ever worked on a similar proposal at IDinsight? Have we worked on a proposal with World Food Program in the past?",PROJECTS
2938,2024-05-23,e1df1230-7868-49af-992c-f69f67ed71b4,13858,,,"Hey there lil' hoss. Can you wrangle me up a translation to this here phrase?

That way, even if the raw values don't match, we might still be able to conclude that the AA data might be useful because at least the rankings match and thus, if we had to prioritize between different locations on the basis of that data, we would probably still make the right decisions.",MISCELLANEOUS
2939,2024-05-23,8bddbc9b-3161-47cf-81f8-6bd5ac645176,13869,,,"In an RCT design to understand the impact of an intervention, would the intervention design need to  be also reviewed by the IRB",RESOURCES
2940,2024-05-23,8bddbc9b-3161-47cf-81f8-6bd5ac645176,13872,,,"In an RCT design to understand the impact of an intervention, would the intervention design need to be also reviewed by the IRB",PROJECTS
2941,2024-05-23,5403f74a-7157-4bf7-9cbb-d5a434bc039f,13875,,,Write 2 very sharp lines on why impact assessment of training program for civil servants is needed.,MISCELLANEOUS
2942,2024-05-24,SLACK,13878,,,what are all of the countries IDinsight has worked in?,PROJECTS
2943,2024-05-24,SLACK,13881,,,do we have slides for client development focusing on agriculture?,PROJECTS
2944,2024-05-24,SLACK,13884,,,Hey What is the notice procedure for ESA region,POLICIES
2945,2024-05-24,SLACK,13887,,,WHat projects has IDinsight done in Climate change?,PROJECTS
2946,2024-05-24,SLACK,13890,,,Give me norms for data security,RESOURCES
2947,2024-05-24,SLACK,13893,,,Find me info on the Collaboration with Pilipinas Shell Foundation Inc. project,PROJECTS
2948,2024-05-24,SLACK,13896,,,What projects has IDinsight done in *COVID and global health security?*,PROJECTS
2949,2024-05-24,SLACK,13899,,,What projects has IDinsight done in *Girls' education?*,PROJECTS
2950,2024-05-24,SLACK,13902,,,"What projects has IDinsight done in *Science, research, technology?*",PROJECTS
2951,2024-05-24,SLACK,13904,,,What projects has IDinsight done in *Open societies and conflict resolution*,PROJECTS
2952,2024-05-24,SLACK,13908,,,What projects has IDinsight done in *Humanitarian preparedness and response*,PROJECTS
2953,2024-05-24,SLACK,13911,,,What projects has IDinsight done in *Trade and economic development*,PROJECTS
2954,2024-05-24,258fe951-3b11-4991-babe-566206b65a11,13914,,,reminder email for team to contribute to Jeff's kudoboard,PROJECTS
2955,2024-05-24,258fe951-3b11-4991-babe-566206b65a11,13917,,,draft reminder email for team to contribute to Jeff's kudoboard,RESOURCES
2956,2024-05-24,e6eb2ce6-7772-478e-95aa-f6c5ec548690,13920,,,Have we included a write up for Carlos Samey (Data Scientist 1) in any of our concept notes?,PROJECTS
2957,2024-05-24,SLACK,13923,,,Tu peux definir le classement?,MISCELLANEOUS
2958,2024-05-24,SLACK,13926,,,Tu peux definir le concept de rang ou classement?,MISCELLANEOUS
2959,2024-05-24,5403f74a-7157-4bf7-9cbb-d5a434bc039f,13929,,,Write a few crisp paragraph on trainee support required at civil service training institutes in India.,PROJECTS
2960,2024-05-24,SLACK,13932,,,What impact evaluation projects has IDinsight done?,PROJECTS
2961,2024-05-24,SLACK,13935,,,What are IDInsight goals on talent acquisition and retainment  of good talent?,POLICIES
2962,2024-05-24,SLACK,13938,,,What are IDInsight goals on talent acquisition and retainment of good talent?,PROJECTS
2963,2024-05-24,SLACK,13941,,,why does the RED team have the RED Team Graduate Student internship every year?,TEAMS
2964,2024-05-24,SLACK,13946,,,What is IDInsight's current strategy?,POLICIES
2965,2024-05-24,4c080947-9c6a-4d4b-8900-8e0996c9c6a9,13953,,,"please flesh out this message that's reachign out to a comms person, and refine for readability: ""Hi Lenny. I hope you’re doing well. 
We are nearing completion of the compendium that I had engaged you on. The full draft has been written (with a few missing pieces) and is awaiting feedback from the client (bmgf). Is it possible to share pieces of these pieces (1 full draft document, and a supporting infographic table) and have refinements on them that can be editable?""",MISCELLANEOUS
2966,2024-05-24,SLACK,13962,,,What is IDisight's Internship policy?,POLICIES
2967,2024-05-24,8bddbc9b-3161-47cf-81f8-6bd5ac645176,13965,,,"Hi Emma

Thank you for the call yesterday. It was refreshing to hear from you regarding the work you are doing and to see your passion towards it.
As discussed, we are really excited to figure out how we can work together to learn and support each other's work.
Jotting down some quick next steps we discussed during the call 
IDinsight
We will organize a list of questions on our current interventions that we are trying to answer and share it with Legado's teamConfirm what timelines work best for us. Currently, assuming it would be a 10 day field visit sometime between August-SeptemberReview documents shared by Legado to understand more about your workJust do a few consulting calls with colleagues from Legado to understand more about workLegadoWill share relevant documents for us to refer to. 
Discuss internally what works best as a meaningful engagement for the field observations.
Share logistics and timing on where to focus the field observations at.

Hoping to hear from you soon and excited for the work ahead.
Rewrite the mail and see how we can make it more clear and grammatically sound and honest",PROJECTS
2968,2024-05-24,SLACK,13968,,,Do we have resources on  how to be ethical and inclusive during i*ndicator development?*,RESOURCES
2969,2024-05-24,SLACK,13971,,,"Proofread: De cette façon, même si les valeurs brutes des estimations des AA et celles du modèle 3 ne correspondent pas, nous pourrions tout de même conclure que les données AA pourraient être utiles pour la prise de décision au cas ou les classements correspondaient (c.a.d, au cas ou les classements obtenus à partir des données AA et les classements obtenus à partir des données du modèle 3 seraient les mêmes) et donc, si nous devions prioriser entre différents territoires sur la base de ces données, nous prendrions probablement encore les bonnes décisions.",MISCELLANEOUS
2970,2024-05-24,SLACK,13976,,,Can you recommend a dropbox folder structure for good data management?,RESOURCES
2971,2024-05-24,SLACK,13979,,,How can I give feedback for HubGPT?,RESOURCES
2972,2024-05-24,SLACK,13984,,,What is this document about <https://docs.google.com/spreadsheets/d/1RwjQzlEl4D3Fw-QE3TwNEEvLa36RFkUCIQjNRN8HRIM/edit?usp=sharing>?,MISCELLANEOUS
2973,2024-05-24,cbf6a815-8b27-4c9b-a522-6660f986ed6f,13991,,,At what age can children go to Aganwadi centers in India?,POLICIES
2974,2024-05-24,cbf6a815-8b27-4c9b-a522-6660f986ed6f,13994,,,At what age can children go to Aganwadi centers in India?,POLICIES
2975,2024-05-24,cbf6a815-8b27-4c9b-a522-6660f986ed6f,13997,,,What is the difference between sub-group analysis and heterogeneous treatment effect analysis in an RCT?,MISCELLANEOUS
2976,2024-05-24,SLACK,14000,,,"Write an Email in French to Yacine, with the following points:
• Je vous transmets en pièce jointe la quatrième version du livrable 1.6 (Rapport du pilote 2) avec les changements effectués surlignés en magenta, ainsi qu'une version finale nettoyée.
• Dire que nous avons supprimé le paragraphe sur le référentiel - Meme si au cours du pilote 1 les auxiliaire d'autorité ont mentionné des douars que nous n'avons pas retrouvé dans le referentiel, il se peut qu'ils ont mentionné des zones d'un douar ou qu'il s'agit de cas sporadiques. En tous cas, la collecte menage de l'INDH utilise un cadre d'echantillonage geographique et non le referentiel donc cette remarque n'a pas d'impact sur la mise a l'echelle. 
• Dire que nous avons rajouté des explication sur l’écart entre les chiffres communiqués par les auxiliares d’autorité et celle du modèle 3 concernant les différentes catégories des personnes en situation de grande précarité, et expliqué ce que nous entendons par rang derivé. 
• Demander si le livrable integre bien les remarques et demander la validation finale. ",PROJECTS
2977,2024-05-24,SLACK,14002,,,<@U040VFCQJBT> please can you proofread an email for me?,MISCELLANEOUS
2978,2024-05-24,cbf6a815-8b27-4c9b-a522-6660f986ed6f,14009,,,For which age group is the Denver Developmental Screening Test ?,MISCELLANEOUS
2979,2024-05-24,SLACK,14012,,,"Can you rewrite this paragraph making it sound less alarming? ""Une restriction majeure a toutefois perturbé le déroulement optimal des sessions : les participants n'étaient pas équipés d'ordinateurs portables. Par conséquent, ils n'ont pas pu réaliser les exercices eux-mêmes pendant les sessions. Nous avons tenté d'être le plus collaboratif possible en évitant de fournir directement les réponses. Cependant, il aurait été préférable que les participants puissent appliquer les concepts et effectuer les exercices eux-mêmes durant les sessions, sous notre supervision.""",MISCELLANEOUS
2980,2024-05-24,SLACK,14015,,,"Can
 you rewrite this paragraph in French making it sound less alarming? ""Une
restriction majeure a toutefois perturbé le déroulement optimal des
sessions : les participants n'étaient pas équipés d'ordinateurs
portables. Par conséquent, ils n'ont pas pu réaliser les exercices
eux-mêmes pendant les sessions. Nous avons tenté d'être le plus
collaboratif possible en évitant de fournir directement les réponses.
Cependant, il aurait été préférable que les participants puissent
appliquer les concepts et effectuer les exercices eux-mêmes durant les
sessions, sous notre supervision.""
Today at 1:22 PM",MISCELLANEOUS
2981,2024-05-24,SLACK,14020,,,What is project sampoorna?,PROJECTS
2982,2024-05-24,SLACK,14023,,,What is ask a metric?,RESOURCES
2983,2024-05-24,SLACK,14025,,,What is project sampoorna?,PROJECTS
2984,2024-05-24,SLACK,14028,,,What is ask a metric?,MISCELLANEOUS
2985,2024-05-24,SLACK,14031,,,What is the referral bonus given for recommending new hires? How does the bonus amount change with seniority of the open role?,TEAMS
2986,2024-05-24,SLACK,14034,,,Explain the global travel benefit given to IDinsight employees?,POLICIES
2987,2024-05-24,SLACK,14037,,,What is the eligibility for the wellness stipend?,POLICIES
2988,2024-05-24,SLACK,14040,,,What are the wellness days for 2024?,MISCELLANEOUS
2989,2024-05-24,SLACK,14043,,,Where can I find resources for project management at IDinsight?,RESOURCES
2990,2024-05-24,SLACK,14046,,,What are the most updated steps needed for an Ethics Review?,RESOURCES
2991,2024-05-24,SLACK,14049,,,What are the guidelines to writing a blog for IDinsight?,RESOURCES
2992,2024-05-24,SLACK,14052,,,Who do I reach out to about Legal questions for a new project?,TEAMS
2993,2024-05-24,SLACK,14055,,,Give me the summary of our most recently completed MELA project,PROJECTS
2994,2024-05-24,SLACK,14057,,,What is project sampoorna?,PROJECTS
2995,2024-05-24,SLACK,14059,,,Who are the chief of staffs for each region of IDinsight?,TEAMS
2996,2024-05-24,SLACK,14062,,,What is ask a metric?,MISCELLANEOUS
2997,2024-05-24,SLACK,14065,,,Where can I find resources on government partnerships?,RESOURCES
2998,2024-05-24,SLACK,14068,,,What is the referral bonus given for recommending new hires? How does the bonus amount change with seniority of the open role?,POLICIES
2999,2024-05-24,SLACK,14071,,,what does “open item” on U4 mean?,POLICIES
3000,2024-05-24,SLACK,14074,,,Explain the global travel benefit given to IDinsight employees?,POLICIES
3001,2024-05-24,SLACK,14077,,,What work have we done in evaluating mhealth or digital interventions,PROJECTS
3002,2024-05-24,SLACK,14080,,,What is the eligibility for the wellness stipend?,POLICIES
3003,2024-05-24,SLACK,14083,,,Share a process evaluation education concept note example,RESOURCES
3004,2024-05-24,SLACK,14086,,,What are the wellness days for 2024?,MISCELLANEOUS
3005,2024-05-24,SLACK,14089,,,Where can I find resources for project management at IDinsight?,RESOURCES
3006,2024-05-24,SLACK,14092,,,What are the most updated steps needed for an Ethics Review?,RESOURCES
3007,2024-05-24,SLACK,14095,,,"Can you please help me with the guidelines related to budgeting for surveyor costs (new vendor charges, GST, mandatory benefits like EPF, insurance etc). How much extra should we budget for this?",RESOURCES
3008,2024-05-24,SLACK,14098,,,What are the guidelines to writing a blog for IDinsight?,RESOURCES
3009,2024-05-24,SLACK,14101,,,How many leave days can I roll over into next year?,POLICIES
3010,2024-05-24,SLACK,14104,,,How do I avail of health insurance coverage?,POLICIES
3011,2024-05-24,SLACK,14107,,,Who do I reach out to about Legal questions for a new project?,TEAMS
3012,2024-05-24,SLACK,14110,,,Give me the summary of our most recently completed MELA project,PROJECTS
3013,2024-05-24,SLACK,14113,,,Who is Alison Conner and what is her role within IDinsight?,TEAMS
3014,2024-05-24,SLACK,14116,,,Who are the chief of staffs for each region of IDinsight?,TEAMS
3015,2024-05-24,SLACK,14119,,,Where can I find resources on government partnerships?,RESOURCES
3016,2024-05-24,SLACK,14122,,,"What is the policy for hiring someone who is a partner, friend or family member",POLICIES
3017,2024-05-24,SLACK,14125,,,what does “open item” on U4 mean?,POLICIES
3018,2024-05-24,SLACK,14128,,,What work have we done in evaluating mhealth or digital interventions,PROJECTS
3019,2024-05-24,SLACK,14131,,,Have we done any work with DIV USAID?,PROJECTS
3020,2024-05-24,SLACK,14134,,,Have we done m&e training and theory of change with other orgs?,PROJECTS
3021,2024-05-24,SLACK,14137,,,Share a process evaluation education concept note example,RESOURCES
3022,2024-05-24,SLACK,14140,,,how much is work from home stipend in Lusaka Zambia,MISCELLANEOUS
3023,2024-05-24,SLACK,14143,,,Can you show me the latest impact evaluation project deliverable written for the healthcare sector?,PROJECTS
3024,2024-05-24,SLACK,14146,,,"Can you please help me with the guidelines related to budgeting for surveyor costs (new vendor charges, GST, mandatory benefits like EPF, insurance etc). How much extra should we budget for this?",RESOURCES
3025,2024-05-24,SLACK,14149,,,What was the most recent MLE project IDinsight completed?,PROJECTS
3026,2024-05-24,SLACK,14152,,,"What was the most recent MLE project IDinsight completed?
> Can you share the link to its project folder?",PROJECTS
3027,2024-05-24,SLACK,14155,,,"What was the most recent MLE project IDinsight completed?
> Can you share the link to its project folder?
> Can you summarize the project highlights for me?",PROJECTS
3028,2024-05-24,SLACK,14158,,,How many leave days can I roll over into next year?,POLICIES
3029,2024-05-24,SLACK,14161,,,Can you send me any guidelines or templates we have on design requirements for an official IDinsight summary report?,RESOURCES
3030,2024-05-24,SLACK,14164,,,"Share with me a monitoring and evaluation project we did in Africa, please.",PROJECTS
3031,2024-05-24,SLACK,14167,,,How do I avail of health insurance coverage?,POLICIES
3032,2024-05-24,SLACK,14170,,,Can you share the most recent version of our organizational structure and key contact persons?,TEAMS
3033,2024-05-24,SLACK,14173,,,What is the full form of DSEM?,MISCELLANEOUS
3034,2024-05-24,SLACK,14176,,,What is the full form of DSEM,MISCELLANEOUS
3035,2024-05-24,SLACK,14179,,,Who is Alison Conner and what is her role within IDinsight?,TEAMS
3036,2024-05-24,SLACK,14182,,,Can you send me the link to the Ethics Review Form?,RESOURCES
3037,2024-05-24,SLACK,14185,,,What is our compassionate leave policy,POLICIES
3038,2024-05-24,SLACK,14188,,,"What is the policy for hiring someone who is a partner, friend or family member",POLICIES
3039,2024-05-24,SLACK,14191,,,Where can I find a checklist of key tasks to complete during a project?,RESOURCES
3040,2024-05-24,SLACK,14194,,,Have we done any work with DIV USAID?,PROJECTS
3041,2024-05-24,SLACK,14197,,,Have we done m&e training and theory of change with other orgs?,PROJECTS
3042,2024-05-24,SLACK,14200,,,Can you explain the IDinsight's data science capabilities for a client?,PROJECTS
3043,2024-05-24,SLACK,14203,,,how much is work from home stipend in Lusaka Zambia,MISCELLANEOUS
3044,2024-05-24,SLACK,14206,,,Can you explain all the different phases of our ADP project?,PROJECTS
3045,2024-05-24,SLACK,14209,,,Can you show me the latest impact evaluation project deliverable written for the healthcare sector?,PROJECTS
3046,2024-05-24,SLACK,14212,,,Can you summarize all the blogs we have done on RCTs?,PROJECTS
3047,2024-05-24,SLACK,14215,,,What was the most recent MLE project IDinsight completed?,PROJECTS
3048,2024-05-24,SLACK,14219,,,Can you explain engineering monitoring systems as a service?,PROJECTS
3049,2024-05-24,SLACK,14221,,,"What was the most recent MLE project IDinsight completed?
> Can you share the link to its project folder?",PROJECTS
3050,2024-05-24,SLACK,14224,,,"What was the most recent MLE project IDinsight completed?
> Can you share the link to its project folder?
> Can you summarize the project highlights for me?",PROJECTS
3051,2024-05-24,SLACK,14227,,,Can you send me any guidelines or templates we have on design requirements for an official IDinsight summary report?,RESOURCES
3052,2024-05-24,SLACK,14230,,,Can you give me a summary of the Educate Girls project?,PROJECTS
3053,2024-05-24,SLACK,14233,,,"Share with me a monitoring and evaluation project we did in Africa, please.",PROJECTS
3054,2024-05-24,SLACK,14236,,,Can you summarize key requirements for a theory of change document?,RESOURCES
3055,2024-05-24,SLACK,14239,,,Can you share the most recent version of our organizational structure and key contact persons?,TEAMS
3056,2024-05-24,SLACK,14242,,,What is the full form of DSEM?,MISCELLANEOUS
3057,2024-05-24,SLACK,14245,,,What is the full form of DSEM,MISCELLANEOUS
3058,2024-05-24,SLACK,14248,,,Can you explain IDinsight's knowledge management process for a project?,RESOURCES
3059,2024-05-24,SLACK,14251,,,Can you send me the link to the Ethics Review Form?,RESOURCES
3060,2024-05-24,SLACK,14254,,,What is our compassionate leave policy,POLICIES
3061,2024-05-24,SLACK,14257,,,Where can I find a checklist of key tasks to complete during a project?,RESOURCES
3062,2024-05-24,SLACK,14260,,,What are guidelines on how to run an effective zoom-out or feedback conversation?,RESOURCES
3063,2024-05-24,SLACK,14263,,,Can you explain the IDinsight's data science capabilities for a client?,PROJECTS
3064,2024-05-24,SLACK,14266,,,How do I apply for comp leave for my teammates,TEAMS
3065,2024-05-24,SLACK,14269,,,Can you explain all the different phases of our ADP project?,PROJECTS
3066,2024-05-24,SLACK,14272,,,Can you share with me in simple words the key findings of the Room to Read LSEP Cambodia project?,PROJECTS
3067,2024-05-24,SLACK,14275,,,Can you share the list of clients the dignity initiative has partnered with,PROJECTS
3068,2024-05-24,SLACK,14278,,,Can you summarize all the blogs we have done on RCTs?,PROJECTS
3069,2024-05-24,SLACK,14281,,,Can you explain engineering monitoring systems as a service?,PROJECTS
3070,2024-05-24,SLACK,14284,,,Can you share guidelines on collaborating with the technical team?,RESOURCES
3071,2024-05-24,SLACK,14287,,,Can you give me a summary of the Educate Girls project?,PROJECTS
3072,2024-05-24,SLACK,14290,,,what are the stages of an expenses status in Unit4?,POLICIES
3073,2024-05-24,SLACK,14293,,,Can you summarize key requirements for a theory of change document?,PROJECTS
3074,2024-05-24,SLACK,14296,,,For which projects have we used our VOI resources/service?,PROJECTS
3075,2024-05-24,SLACK,14299,,,Can you list all the public holidays for the India office this year?,MISCELLANEOUS
3076,2024-05-24,SLACK,14302,,,Can you explain IDinsight's knowledge management process for a project?,RESOURCES
3077,2024-05-24,SLACK,14305,,,Can you list all the projects in education that IDinsight has ever done?,PROJECTS
3078,2024-05-24,SLACK,14308,,,What resources exist for assisting with coding and data analysis in stata?,RESOURCES
3079,2024-05-24,SLACK,14311,,,What are guidelines on how to run an effective zoom-out or feedback conversation?,RESOURCES
3080,2024-05-24,SLACK,14314,,,Can you list the steps needed to submit reimbursements on Unit 4?,RESOURCES
3081,2024-05-24,SLACK,14317,,,How do I apply for comp leave for my teammates,TEAMS
3082,2024-05-24,SLACK,14319,,,"Please list all projects that we have done in education where we measure Socio-Emotional Learning (SEL) gains, or where we have used/tested SEL tools (ex. ISELA, IDELA, others)",PROJECTS
3083,2024-05-24,SLACK,14322,,,Can you share with me in simple words the key findings of the Room to Read LSEP Cambodia project?,PROJECTS
3084,2024-05-24,SLACK,14325,,,Are there case studies of how we've built capacity in data analysis and reporting?,PROJECTS
3085,2024-05-24,SLACK,14328,,,Can you share the list of clients the dignity initiative has partnered with,PROJECTS
3086,2024-05-24,SLACK,14331,,,Can you provide a list of all the global benefits our staff is eligible for?,POLICIES
3087,2024-05-24,SLACK,14334,,,Can you share guidelines on collaborating with the technical team?,RESOURCES
3088,2024-05-24,SLACK,14338,,,what are the stages of an expenses status in Unit4?,POLICIES
3089,2024-05-24,SLACK,14341,,,For which projects have we used our VOI resources/service?,PROJECTS
3090,2024-05-24,SLACK,14344,,,Can you list all the public holidays for the India office this year?,MISCELLANEOUS
3091,2024-05-24,SLACK,14347,,,Can you list all the projects in education that IDinsight has ever done?,PROJECTS
3092,2024-05-24,SLACK,14350,,,What resources exist for assisting with coding and data analysis in stata?,RESOURCES
3093,2024-05-24,SLACK,14353,,,Can you list the steps needed to submit reimbursements on Unit 4?,POLICIES
3094,2024-05-24,SLACK,14356,,,"Please list all projects that we have done in education where we measure Socio-Emotional Learning (SEL) gains, or where we have used/tested SEL tools (ex. ISELA, IDELA, others)",PROJECTS
3095,2024-05-24,SLACK,14359,,,Are there case studies of how we've built capacity in data analysis and reporting?,PROJECTS
3096,2024-05-24,SLACK,14362,,,Can you provide a list of all the global benefits our staff is eligible for?,POLICIES
3097,2024-05-24,637b94b6-d51a-458d-8804-9ea56722e34b,14373,,,data collection activities process evaluation ,PROJECTS
3098,2024-05-25,SLACK,14376,,,What are the names of the eight IDinsight entities?,TEAMS
3099,2024-05-25,SLACK,14379,,,IDinsight inc,MISCELLANEOUS
3100,2024-05-25,SLACK,14382,,,What is IDinsight inc?,MISCELLANEOUS
3101,2024-05-25,SLACK,14385,,,"Can you write a message to say why we are nominating Torben:
• stepping in the WNA regional director interim role with courage, passion, enthusiasm
• we really appreciate you still find time to care for everyone here
• you are amazing, our team is here to support you",MISCELLANEOUS
3102,2024-05-25,SLACK,14388,,,can you give a link to the bootcamp site?,RESOURCES
3103,2024-05-25,8bddbc9b-3161-47cf-81f8-6bd5ac645176,14391,,,How much is the phone data benefit for employees,RESOURCES
3104,2024-05-26,8bddbc9b-3161-47cf-81f8-6bd5ac645176,14396,,,Do you know about the Hit or miss paper published by Jones and Olken in 2009,MISCELLANEOUS
3105,2024-05-26,8bddbc9b-3161-47cf-81f8-6bd5ac645176,14403,,,How to make rdata file format readable in stata,RESOURCES
3106,2024-05-26,8bddbc9b-3161-47cf-81f8-6bd5ac645176,14416,,,How to get summary statistics in stata,RESOURCES
3107,2024-05-27,SLACK,14419,,,How do I track the workflow of submitted timesheets in Unit4?,RESOURCES
3108,2024-05-27,SLACK,14422,,,How to put request for cash advance?,POLICIES
3109,2024-05-27,SLACK,14425,,,How to put request for cash advance?,POLICIES
3110,2024-05-27,SLACK,14428,,,How do I submit my timesheets in Unit4,POLICIES
3111,2024-05-27,SLACK,14431,,,How do I generate an invoice for a project?,PROJECTS
3112,2024-05-27,5403f74a-7157-4bf7-9cbb-d5a434bc039f,14434,,,"Combine the two sentences into one crisp sentence. All capacity building efforts must be aligned with the national goals, which are broken down into short and medium-term goals for specific cadres and ministries. Each program should, then, have clear objectives, further broken down into sub-objectives of each module. ",PROJECTS
3113,2024-05-27,8086ce5a-70b9-4489-8dde-77463d4da77f,14437,,,philanthropy,MISCELLANEOUS
3114,2024-05-27,SLACK,14440,,,Can IDinsight admin read my slack messages?,MISCELLANEOUS
3115,2024-05-27,SLACK,14443,,,Give me the link to the global employee handbook,RESOURCES
3116,2024-05-27,SLACK,14446,,,Where can I find IDinsight's Global Employee Handbook?,RESOURCES
3117,2024-05-27,4c080947-9c6a-4d4b-8900-8e0996c9c6a9,14449,,,"hello ai. please refien the following slack message ""Good Morning Team. 
I hope everyone had a restful weekend. 




We got out the draft compendium last week and as we wawit for feedback, the workstream for this week revolves aroudn aligning the remaing pieces of to tie togther the compendium. 
- Completion of the INdicator Matrix to include Questtionaires. 
- Refining the Theory of Change and the Conceptual Framework.
- Foreword from Frida. 
Leonard has flagged that while other outputs can in editable forms.,  it might be difficult to make a professionally laid out document that could be easily adjusted. The reason is because I do these in Indesign (an industry-standard professional graphics program). But the other outputs are doable. 




the above will form the gaenda of our team call. Please feel to add to the agenda.""",PROJECTS
3118,2024-05-27,e3a6f84d-11cc-4070-bd55-5a57a2290cf7,14454,,,"can you draft a response to this - Hi Lena! Unfortunately I have some bad news. We had been excited to being you onboard because we had three exciting opportunities in the pipeline, and if any of them hit we would need additional research capacity. Unfortunately one of them didn't come through, and the other are delayed (maybe derailed). I had been waiting to see if we got an update on the two live workstreams before we made any decisions, but as of now it's not looking good.
I chatted with Karan about this last week, and told him that it's unlikely we will be able to take you on but that things still might change. We'd decided to re-connect in a couple of weeks.
I'm sorry about this- I had been optimistic that one of these things at least would come through by July. And things may still take a turn for the better, but for now it's not looking great.",PROJECTS
3119,2024-05-27,e3a6f84d-11cc-4070-bd55-5a57a2290cf7,14456,,,"can you draft a response to this - Hi Lena! Unfortunately I have some bad news. We had been excited to being you onboard because we had three exciting opportunities in the pipeline, and if any of them hit we would need additional research capacity. Unfortunately one of them didn't come through, and the other are delayed (maybe derailed). I had been waiting to see if we got an update on the two live workstreams before we made any decisions, but as of now it's not looking good.
I chatted with Karan about this last week, and told him that it's unlikely we will be able to take you on but that things still might change. We'd decided to re-connect in a couple of weeks.
I'm sorry about this- I had been optimistic that one of these things at least would come through by July. And things may still take a turn for the better, but for now it's not looking great.",PROJECTS
3120,2024-05-27,258fe951-3b11-4991-babe-566206b65a11,14466,,,"rewrite to recruited after sharing contract
Dear Brian,
I hope this email finds you well. Thank you for sharing the draft contract with me, I will review this and get back to you by tomorrow eod.
Kind regards,",MISCELLANEOUS
3121,2024-05-27,SLACK,14471,,,What kind of outputs have we created on projects where we did diagnosis/review of existing monitoring data or systems?,PROJECTS
3122,2024-05-27,SLACK,14474,,,what’s the unit4 code for india retreat? only check last 3 months,RESOURCES
3123,2024-05-27,SLACK,14477,,,:open_mouth:,MISCELLANEOUS
3124,2024-05-27,4c080947-9c6a-4d4b-8900-8e0996c9c6a9,14480,,,"please refine for readability: ""Hi. The idea was to have Lenny begin to work on the document this week, so that we can simply edit the changes we would need to into the document when we have feedback. This was to save time, in line with having a complete formatted document by next week.""",MISCELLANEOUS
3125,2024-05-27,SLACK,14485,,,Do we have a presentation introducing theory of change for clients?,PROJECTS
3126,2024-05-27,db092b68-2e32-47d6-8a85-304e4db6ad74,14492,,,what are the innovations that can be done in data collection?,PROJECTS
3127,2024-05-27,db092b68-2e32-47d6-8a85-304e4db6ad74,14495,,,what are the innovations that can be done in data collection? Starting from sampling,PROJECTS
3128,2024-05-27,db092b68-2e32-47d6-8a85-304e4db6ad74,14498,,,what are the innovations that can be done in data collection based on data delta,PROJECTS
3129,2024-05-27,db092b68-2e32-47d6-8a85-304e4db6ad74,14501,,,what are the innovations that can be done in data collection based on data delta initiative,PROJECTS
3130,2024-05-27,db092b68-2e32-47d6-8a85-304e4db6ad74,14504,,,what are the innovations that can be done in data collection based on data delta initiative expert data collection team,PROJECTS
3131,2024-05-27,db092b68-2e32-47d6-8a85-304e4db6ad74,14507,,,imagery sampling,PROJECTS
3132,2024-05-27,db092b68-2e32-47d6-8a85-304e4db6ad74,14510,,,educate girls sampling,PROJECTS
3133,2024-05-27,db092b68-2e32-47d6-8a85-304e4db6ad74,14513,,,sampling using imagery,PROJECTS
3134,2024-05-27,db092b68-2e32-47d6-8a85-304e4db6ad74,14516,,,GIS sampling,PROJECTS
3135,2024-05-27,4c080947-9c6a-4d4b-8900-8e0996c9c6a9,14519,,,"please refien these meeting guiding notes: ""Where we were:
- I think wehere you had left, is that we were workign on a Startegic ToC and Grantee ToC side by side. With the Grantee Indicator Matrix. 
- From that time there were a few changes in scope. The foundatio has had a lot of internal addions to their staff incleind gSarah Burgess who is the … and Jojn. They have a lot of internal nshift in strategy so at some poitnt heir focus was to build a … we also had a long pause on after the christmas break where there was a meetign wiht anita and they required some allignment to their internatl strategy. 
Where we are now:
- when they did come back to us, they asked of we could build a compendiu of indicators. 
- The directives compendium would be to provide a reference catalogue of definitions, indicators, and measures that WIL partners and external stakeholders could reference to measure interventions aiming impact women’s leadership.
Put together 8 weeks for the draftign anf diinalization of the compendium
- We have drafted the compendiu, missign a few final pieces. 
- There was a lot of emphasis on validation fo the metrics used, and the indicator amtrix is not at addign a questionaiares that can accompany these indicators. 
- Toc is also been refien because in the compendium last we we adjusted outputs away from intermediate and output. tehse are peieces being finalized this week. 
Happy to share these resources and have you review them with fresh eyes. This will be helpful. ",PROJECTS
3136,2024-05-27,SLACK,14522,,,How do I create a page on the hub?,RESOURCES
3137,2024-05-27,SLACK,14529,,,Where can I find the advance request form,RESOURCES
3138,2024-05-27,4c080947-9c6a-4d4b-8900-8e0996c9c6a9,14532,,,"please refien the following notes: """,MISCELLANEOUS
